% fringe_data_nov02.txt
%
% Reformated but otherwise unadjusted version of Margie Weiler's
% 19 November 2002 fringe model parameters.  This is based on
% the September 2002 fringe data except Margie has added amplitude
% and phase values for previously "bad" channels.
%
% Last updated: Scott Hannon, 20 November 2002
%
% ID  LMID M  ind   freq     amplitude      phase        period        beta
%---- ---- -- --- -------- ------------- ------------- ------------- ---------
 1778  792 4a  87 1552.480 6.7389660e-03 1.5765522e+03 8.7000000e-01 8.000e-05
 1779  791 4a  86 1553.166 8.1447930e-03 1.5765516e+03 8.7000000e-01 8.000e-05
 1780  790 4a  85 1553.852 1.4184882e-02 1.5765816e+03 8.7000000e-01 8.000e-05
 1781  789 4a  84 1554.539 1.4223322e-02 1.5765866e+03 8.7000000e-01 8.000e-05
 1782  788 4a  83 1555.227 1.4261761e-02 1.5765917e+03 8.7000000e-01 8.000e-05
 1783  787 4a  82 1555.915 1.4709813e-02 1.5767084e+03 8.7000000e-01 8.000e-05
 1784  786 4a  81 1556.603 2.4155967e-02 1.5766069e+03 8.7000000e-01 8.000e-05
 1785  785 4a  80 1557.292 2.7679070e-02 1.5766052e+03 8.7000000e-01 8.000e-05
 1786  784 4a  79 1557.982 1.8739535e-02 1.5766029e+03 8.7000000e-01 8.000e-05
 1787  783 4a  78 1558.672 9.8000000e-03 1.5766006e+03 8.7000000e-01 8.000e-05
 1788  782 4a  77 1559.363 2.1789623e-02 1.5766100e+03 8.7000000e-01 8.000e-05
 1789  781 4a  76 1560.055 3.3779246e-02 1.5766194e+03 8.7000000e-01 8.000e-05
 1790  780 4a  75 1560.747 3.5175971e-02 1.5766147e+03 8.7000000e-01 8.000e-05
 1791  779 4a  74 1561.440 2.6507532e-02 1.5765778e+03 8.7000000e-01 8.000e-05
 1792  778 4a  73 1562.133 2.2963061e-02 1.5765883e+03 8.7000000e-01 8.000e-05
 1793  777 4a  72 1562.827 1.9418589e-02 1.5765987e+03 8.7000000e-01 8.000e-05
 1794  776 4a  71 1563.521 1.7132902e-02 1.5766051e+03 8.7000000e-01 8.000e-05
 1795  775 4a  70 1564.217 2.2101189e-02 1.5766147e+03 8.7000000e-01 8.000e-05
 1796  774 4a  69 1564.912 2.0914422e-02 1.5765689e+03 8.7000000e-01 8.000e-05
 1797  773 4a  68 1565.609 2.2403404e-02 1.5766757e+03 8.7000000e-01 8.000e-05
 1798  772 4a  67 1566.306 2.5021542e-02 1.5766936e+03 8.7000000e-01 8.000e-05
 1799  771 4a  66 1567.003 2.6359940e-02 1.5767121e+03 8.7000000e-01 8.000e-05
 1800  770 4a  65 1567.701 2.6191697e-02 1.5767405e+03 8.7000000e-01 8.000e-05
 1801  769 4a  64 1568.400 2.4984754e-02 1.5767628e+03 8.7000000e-01 8.000e-05
 1802  768 4a  63 1569.099 2.4380623e-02 1.5767715e+03 8.7000000e-01 8.000e-05
 1803  767 4a  62 1569.799 2.3726379e-02 1.5768009e+03 8.7000000e-01 8.000e-05
 1804  766 4a  61 1570.500 2.4691404e-02 1.5768165e+03 8.7000000e-01 8.000e-05
 1805  765 4a  60 1571.201 2.4399610e-02 1.5768404e+03 8.7000000e-01 8.000e-05
 1806  764 4a  59 1571.903 2.2401251e-02 1.5768593e+03 8.7000000e-01 8.000e-05
 1807  763 4a  58 1572.605 2.0592616e-02 1.5768782e+03 8.7000000e-01 8.000e-05
 1808  762 4a  57 1573.308 1.8932740e-02 1.5769017e+03 8.7000000e-01 8.000e-05
 1809  761 4a  56 1574.011 1.6351208e-02 1.5769132e+03 8.7000000e-01 8.000e-05
 1810  760 4a  55 1574.716 1.2630211e-02 1.5769405e+03 8.7000000e-01 8.000e-05
 1811  759 4a  54 1575.420 8.3678020e-03 1.5769603e+03 8.7000000e-01 8.000e-05
 1812  758 4a  53 1576.126 7.8368110e-03 1.5769766e+03 8.7000000e-01 8.000e-05
 1813  757 4a  52 1576.832 6.0322810e-03 1.5769965e+03 8.7000000e-01 8.000e-05
 1814  756 4a  51 1577.538 4.3016450e-03 1.5770133e+03 8.7000000e-01 8.000e-05
 1815  755 4a  50 1578.245 2.9518420e-03 1.5770345e+03 8.7000000e-01 8.000e-05
 1816  754 4a  49 1578.953 3.9701050e-03 1.5770549e+03 8.7000000e-01 8.000e-05
 1817  753 4a  48 1579.662 4.6087930e-03 1.5770757e+03 8.7000000e-01 8.000e-05
 1818  752 4a  47 1580.371 4.0755390e-03 1.5771886e+03 8.7000000e-01 8.000e-05
 1819  751 4a  46 1581.080 3.9759490e-03 1.5771876e+03 8.7000000e-01 8.000e-05
 1820  750 4a  45 1581.791 5.7295060e-03 1.5772059e+03 8.7000000e-01 8.000e-05
 1821  749 4a  44 1582.502 7.6055850e-03 1.5772084e+03 8.7000000e-01 8.000e-05
 1822  748 4a  43 1583.213 9.5638540e-03 1.5772163e+03 8.7000000e-01 8.000e-05
 1823  747 4a  42 1583.925 9.9192560e-03 1.5772379e+03 8.7000000e-01 8.000e-05
 1824  746 4a  41 1584.638 1.1097393e-02 1.5772442e+03 8.7000000e-01 8.000e-05
 1825  745 4a  40 1585.351 1.1407374e-02 1.5772441e+03 8.7000000e-01 8.000e-05
 1826  744 4a  39 1586.065 1.2297333e-02 1.5772441e+03 8.7000000e-01 8.000e-05
 1827  743 4a  38 1586.780 1.1718487e-02 1.5772535e+03 8.7000000e-01 8.000e-05
 1828  742 4a  37 1587.495 1.0475732e-02 1.5772723e+03 8.7000000e-01 8.000e-05
 1829  741 4a  36 1588.211 1.3654580e-02 1.5772647e+03 8.7000000e-01 8.000e-05
 1830  740 4a  35 1588.928 1.2404864e-02 1.5772096e+03 8.7000000e-01 8.000e-05
 1831  739 4a  34 1589.645 1.1151977e-02 1.5772142e+03 8.7000000e-01 8.000e-05
 1832  738 4a  33 1590.362 9.8959070e-03 1.5772149e+03 8.7000000e-01 8.000e-05
 1833  737 4a  32 1591.081 8.6366420e-03 1.5771878e+03 8.7000000e-01 8.000e-05
 1834  736 4a  31 1591.800 7.3741690e-03 1.5771628e+03 8.7000000e-01 8.000e-05
 1835  735 4a  30 1592.519 6.1084770e-03 1.5771507e+03 8.7000000e-01 8.000e-05
 1836  734 4a  29 1593.239 4.8395540e-03 1.5771207e+03 8.7000000e-01 8.000e-05
 1837  733 4a  28 1593.960 1.0776978e-02 1.5771472e+03 8.7000000e-01 8.000e-05
 1838  732 4a  27 1594.682 8.2364870e-03 1.5770452e+03 8.7000000e-01 8.000e-05
 1839  731 4a  26 1595.404 8.9198060e-03 1.5769626e+03 8.7000000e-01 8.000e-05
 1840  730 4a  25 1596.127 1.4251887e-02 1.5769622e+03 8.7000000e-01 8.000e-05
 1841  729 4a  24 1596.850 1.9207288e-02 1.5769180e+03 8.7000000e-01 8.000e-05
 1842  728 4a  23 1597.574 2.2287020e-02 1.5769144e+03 8.7000000e-01 8.000e-05
 1843  727 4a  22 1598.298 2.8371955e-02 1.5769143e+03 8.7000000e-01 8.000e-05
 1844  726 4a  21 1599.024 3.4608189e-02 1.5769367e+03 8.7000000e-01 8.000e-05
 1845  725 4a  20 1599.750 4.0304185e-02 1.5769472e+03 8.7000000e-01 8.000e-05
 1846  724 4a  19 1600.476 4.8416138e-02 1.5769378e+03 8.7000000e-01 8.000e-05
 1847  723 4a  18 1601.203 5.6547818e-02 1.5769762e+03 8.7000000e-01 8.000e-05
 1848  722 4a  17 1601.931 6.7608578e-02 1.5769729e+03 8.7000000e-01 8.000e-05
 1849  721 4a  16 1602.660 7.2381761e-02 1.5769749e+03 8.7000000e-01 8.000e-05
 1850  720 4a  15 1603.389 7.7196427e-02 1.5770112e+03 8.7000000e-01 8.000e-05
 1851  719 4a  14 1604.118 8.1906820e-02 1.5769854e+03 8.7000000e-01 8.000e-05
 1852  718 4a  13 1604.849 8.6796412e-02 1.5770169e+03 8.7000000e-01 8.000e-05
 1853  717 4a  12 1605.579 9.2728666e-02 1.5770346e+03 8.7000000e-01 8.000e-05
 1854  716 4a  11 1606.311 9.5496828e-02 1.5770279e+03 8.7000000e-01 8.000e-05
 1855  715 4a  10 1607.043 8.3000000e-02 1.5770006e+03 8.7000000e-01 8.000e-05
 1856  714 4a   9 1607.776 9.8808987e-02 1.5770614e+03 8.7000000e-01 8.000e-05
 1857  713 4a   8 1608.510 9.6237205e-02 1.5770786e+03 8.7000000e-01 8.000e-05
 1858  712 4a   7 1609.244 9.5257922e-02 1.5771238e+03 8.7000000e-01 8.000e-05
 1859  711 4a   6 1609.979 9.2555307e-02 1.5770816e+03 8.7000000e-01 8.000e-05
 1860  710 4a   5 1610.714 9.1597370e-02 1.5771126e+03 8.7000000e-01 8.000e-05
 1861  709 4a   4 1611.450 9.1022518e-02 1.5771443e+03 8.7000000e-01 8.000e-05
 1862  708 4a   3 1612.187 8.1728244e-02 1.5771074e+03 8.7000000e-01 8.000e-05
 1863  707 4a   2 1612.924 7.4455019e-02 1.5771659e+03 8.7000000e-01 8.000e-05
 1864  706 4a   1 1613.662 6.6302172e-02 1.5771846e+03 8.7000000e-01 8.000e-05
 1865  513 2b 150 2181.250 2.5870357e-02 2.2361237e+03 8.5300000e-01 8.300e-05
 1866  512 2b 149 2182.155 2.5354698e-02 2.2361514e+03 8.5300000e-01 8.300e-05
 1867  511 2b 148 2183.062 2.3397826e-02 2.2361702e+03 8.5300000e-01 8.300e-05
 1868  510 2b 147 2183.969 2.4944186e-02 2.2361654e+03 8.5300000e-01 8.300e-05
 1869  509 2b 146 2184.876 2.4761317e-02 2.2361725e+03 8.5300000e-01 8.300e-05
 1870  508 2b 145 2185.785 2.6951988e-02 2.2361896e+03 8.5300000e-01 8.300e-05
 1871  507 2b 144 2186.694 2.6246597e-02 2.2362052e+03 8.5300000e-01 8.300e-05
 1872  506 2b 143 2187.604 2.6053793e-02 2.2362197e+03 8.5300000e-01 8.300e-05
 1873  505 2b 142 2188.514 2.5582199e-02 2.2362441e+03 8.5300000e-01 8.300e-05
 1874  504 2b 141 2189.426 2.6239126e-02 2.2363046e+03 8.5300000e-01 8.300e-05
 1875  503 2b 140 2190.338 2.6740645e-02 2.2363165e+03 8.5300000e-01 8.300e-05
 1876  502 2b 139 2191.251 2.5523873e-02 2.2363259e+03 8.5300000e-01 8.300e-05
 1877  501 2b 138 2192.165 2.4234394e-02 2.2363650e+03 8.5300000e-01 8.300e-05
 1878  500 2b 137 2193.079 2.2639415e-02 2.2364042e+03 8.5300000e-01 8.300e-05
 1879  499 2b 136 2193.994 2.6812093e-02 2.2364306e+03 8.5300000e-01 8.300e-05
 1880  498 2b 135 2194.910 2.7922419e-02 2.2364504e+03 8.5300000e-01 8.300e-05
 1881  497 2b 134 2195.827 3.4440509e-02 2.2364762e+03 8.5300000e-01 8.300e-05
 1882  496 2b 133 2196.744 3.9683586e-02 2.2365393e+03 8.5300000e-01 8.300e-05
 1883  495 2b 132 2197.663 4.7997506e-02 2.2365626e+03 8.5300000e-01 8.300e-05
 1884  494 2b 131 2198.582 5.3345461e-02 2.2365527e+03 8.5300000e-01 8.300e-05
 1885  493 2b 130 2199.501 5.6674844e-02 2.2365558e+03 8.5300000e-01 8.300e-05
 1886  492 2b 129 2200.422 5.9681739e-02 2.2366170e+03 8.5300000e-01 8.300e-05
 1887  491 2b 128 2201.343 6.1453925e-02 2.2366492e+03 8.5300000e-01 8.300e-05
 1888  490 2b 127 2202.265 6.3212349e-02 2.2366351e+03 8.5300000e-01 8.300e-05
 1889  489 2b 126 2203.188 6.4831235e-02 2.2366228e+03 8.5300000e-01 8.300e-05
 1890  488 2b 125 2204.111 6.2369093e-02 2.2366668e+03 8.5300000e-01 8.300e-05
 1891  487 2b 124 2205.036 6.2000000e-02 2.2366270e+03 8.5300000e-01 8.300e-05
 1892  486 2b 123 2205.961 6.1000000e-02 2.2366420e+03 8.5300000e-01 8.300e-05
 1893  485 2b 122 2206.886 6.1269909e-02 2.2366681e+03 8.5300000e-01 8.300e-05
 1894  484 2b 121 2207.813 6.4031351e-02 2.2366823e+03 8.5300000e-01 8.300e-05
 1895  483 2b 120 2208.740 6.1858298e-02 2.2367358e+03 8.5300000e-01 8.300e-05
 1896  482 2b 119 2209.668 5.7507242e-02 2.2367568e+03 8.5300000e-01 8.300e-05
 1897  481 2b 118 2210.597 5.3297325e-02 2.2367412e+03 8.5300000e-01 8.300e-05
 1898  480 2b 117 2211.527 4.8755766e-02 2.2367406e+03 8.5300000e-01 8.300e-05
 1899  479 2b 116 2212.457 4.4713394e-02 2.2367701e+03 8.5300000e-01 8.300e-05
 1900  478 2b 115 2213.388 4.0000947e-02 2.2367898e+03 8.5300000e-01 8.300e-05
 1901  477 2b 114 2214.320 3.4081835e-02 2.2367794e+03 8.5300000e-01 8.300e-05
 1902  476 2b 113 2215.253 2.8736723e-02 2.2367667e+03 8.5300000e-01 8.300e-05
 1903  475 2b 112 2216.186 2.2499594e-02 2.2367654e+03 8.5300000e-01 8.300e-05
 1904  474 2b 111 2217.121 1.8470507e-02 2.2367879e+03 8.5300000e-01 8.300e-05
 1905  473 2b 110 2218.056 1.2877832e-02 2.2368129e+03 8.5300000e-01 8.300e-05
 1906  472 2b 109 2218.991 8.7562020e-03 2.2368279e+03 8.5300000e-01 8.300e-05
 1907  471 2b 108 2219.928 5.7180130e-03 2.2369502e+03 8.5300000e-01 8.300e-05
 1908  470 2b 107 2220.865 5.8938730e-03 2.2372210e+03 8.5300000e-01 8.300e-05
 1909  469 2b 106 2221.803 8.2767040e-03 2.2372737e+03 8.5300000e-01 8.300e-05
 1910  468 2b 105 2222.742 1.2627539e-02 2.2372882e+03 8.5300000e-01 8.300e-05
 1911  467 2b 104 2223.682 1.7468431e-02 2.2372995e+03 8.5300000e-01 8.300e-05
 1912  466 2b 103 2224.622 2.2145207e-02 2.2373161e+03 8.5300000e-01 8.300e-05
 1913  465 2b 102 2225.563 2.5283382e-02 2.2373298e+03 8.5300000e-01 8.300e-05
 1914  464 2b 101 2226.505 2.7620555e-02 2.2373190e+03 8.5300000e-01 8.300e-05
 1915  463 2b 100 2227.448 2.8863930e-02 2.2373066e+03 8.5300000e-01 8.300e-05
 1916  462 2b  99 2228.392 2.8013044e-02 2.2373090e+03 8.5300000e-01 8.300e-05
 1917  461 2b  98 2229.336 2.6835779e-02 2.2373210e+03 8.5300000e-01 8.300e-05
 1918  460 2b  97 2230.281 3.0051951e-02 2.2373273e+03 8.5300000e-01 8.300e-05
 1919  459 2b  96 2231.227 3.3266140e-02 2.2373211e+03 8.5300000e-01 8.300e-05
 1920  458 2b  95 2232.174 3.5151784e-02 2.2373051e+03 8.5300000e-01 8.300e-05
 1921  457 2b  94 2233.121 3.4515951e-02 2.2372968e+03 8.5300000e-01 8.300e-05
 1922  456 2b  93 2234.069 3.4774406e-02 2.2373176e+03 8.5300000e-01 8.300e-05
 1923  455 2b  92 2235.018 3.5032861e-02 2.2373385e+03 8.5300000e-01 8.300e-05
 1924  454 2b  91 2235.968 3.5751203e-02 2.2373347e+03 8.5300000e-01 8.300e-05
 1925  453 2b  90 2236.919 3.6525315e-02 2.2372910e+03 8.5300000e-01 8.300e-05
 1926  452 2b  89 2237.870 3.5180934e-02 2.2372804e+03 8.5300000e-01 8.300e-05
 1927  451 2b  88 2238.823 3.0884274e-02 2.2372892e+03 8.5300000e-01 8.300e-05
 1928  450 2b  87 2239.775 2.9311587e-02 2.2373042e+03 8.5300000e-01 8.300e-05
 1929  449 2b  86 2240.729 2.7408204e-02 2.2373071e+03 8.5300000e-01 8.300e-05
 1930  448 2b  85 2241.684 2.8188906e-02 2.2372878e+03 8.5300000e-01 8.300e-05
 1931  447 2b  84 2242.639 2.6639355e-02 2.2372742e+03 8.5300000e-01 8.300e-05
 1932  446 2b  83 2243.595 2.4719684e-02 2.2372823e+03 8.5300000e-01 8.300e-05
 1933  445 2b  82 2244.552 2.0357144e-02 2.2372800e+03 8.5300000e-01 8.300e-05
 1934  444 2b  81 2245.510 1.6428194e-02 2.2372776e+03 8.5300000e-01 8.300e-05
 1935  443 2b  80 2246.469 1.2404222e-02 2.2372589e+03 8.5300000e-01 8.300e-05
 1936  442 2b  79 2247.428 1.0914253e-02 2.2372362e+03 8.5300000e-01 8.300e-05
 1937  441 2b  78 2248.388 8.7053030e-03 2.2372060e+03 8.5300000e-01 8.300e-05
 1938  440 2b  77 2249.349 7.3512110e-03 2.2371608e+03 8.5300000e-01 8.300e-05
 1939  439 2b  76 2250.311 6.1868580e-03 2.2370794e+03 8.5300000e-01 8.300e-05
 1940  438 2b  75 2251.273 6.3081170e-03 2.2369602e+03 8.5300000e-01 8.300e-05
 1941  437 2b  74 2252.236 6.8408410e-03 2.2368818e+03 8.5300000e-01 8.300e-05
 1942  436 2b  73 2253.200 8.1535910e-03 2.2368511e+03 8.5300000e-01 8.300e-05
 1943  435 2b  72 2254.165 8.6594470e-03 2.2368280e+03 8.5300000e-01 8.300e-05
 1944  434 2b  71 2255.131 1.0640834e-02 2.2367918e+03 8.5300000e-01 8.300e-05
 1945  433 2b  70 2256.098 1.2178380e-02 2.2367698e+03 8.5300000e-01 8.300e-05
 1946  432 2b  69 2257.065 1.4591924e-02 2.2367586e+03 8.5300000e-01 8.300e-05
 1947  431 2b  68 2258.033 1.4587184e-02 2.2367399e+03 8.5300000e-01 8.300e-05
 1948  430 2b  67 2259.002 1.4913961e-02 2.2367326e+03 8.5300000e-01 8.300e-05
 1949  429 2b  66 2259.972 1.4670266e-02 2.2367174e+03 8.5300000e-01 8.300e-05
 1950  428 2b  65 2260.942 1.5820690e-02 2.2366989e+03 8.5300000e-01 8.300e-05
 1951  427 2b  64 2261.914 1.6619585e-02 2.2366711e+03 8.5300000e-01 8.300e-05
 1952  426 2b  63 2262.886 1.7217956e-02 2.2366575e+03 8.5300000e-01 8.300e-05
 1953  425 2b  62 2263.859 1.6864165e-02 2.2366541e+03 8.5300000e-01 8.300e-05
 1954  424 2b  61 2264.833 1.6259662e-02 2.2366423e+03 8.5300000e-01 8.300e-05
 1955  423 2b  60 2265.808 1.4265347e-02 2.2366215e+03 8.5300000e-01 8.300e-05
 1956  422 2b  59 2266.783 1.4586289e-02 2.2365932e+03 8.5300000e-01 8.300e-05
 1957  421 2b  58 2267.760 1.4190547e-02 2.2365587e+03 8.5300000e-01 8.300e-05
 1958  420 2b  57 2268.737 1.7460714e-02 2.2365220e+03 8.5300000e-01 8.300e-05
 1959  419 2b  56 2269.714 1.6519345e-02 2.2365000e+03 8.5300000e-01 8.300e-05
 1960  418 2b  55 2270.693 1.6160041e-02 2.2364848e+03 8.5300000e-01 8.300e-05
 1961  417 2b  54 2271.673 1.3142529e-02 2.2364723e+03 8.5300000e-01 8.300e-05
 1962  416 2b  53 2272.653 1.4618906e-02 2.2364578e+03 8.5300000e-01 8.300e-05
 1963  415 2b  52 2273.634 1.5530011e-02 2.2364255e+03 8.5300000e-01 8.300e-05
 1964  414 2b  51 2274.616 2.0472131e-02 2.2364017e+03 8.5300000e-01 8.300e-05
 1965  413 2b  50 2275.599 2.3659224e-02 2.2363863e+03 8.5300000e-01 8.300e-05
 1966  412 2b  49 2276.583 2.7593751e-02 2.2363799e+03 8.5300000e-01 8.300e-05
 1967  411 2b  48 2277.567 2.8306453e-02 2.2363945e+03 8.5300000e-01 8.300e-05
 1968  410 2b  47 2278.552 2.8494964e-02 2.2363952e+03 8.5300000e-01 8.300e-05
 1969  409 2b  46 2279.539 2.9384842e-02 2.2363863e+03 8.5300000e-01 8.300e-05
 1970  408 2b  45 2280.526 3.0784465e-02 2.2363598e+03 8.5300000e-01 8.300e-05
 1971  407 2b  44 2281.513 3.2991156e-02 2.2363490e+03 8.5300000e-01 8.300e-05
 1972  406 2b  43 2282.502 3.4179435e-02 2.2363456e+03 8.5300000e-01 8.300e-05
 1973  405 2b  42 2283.491 3.5324847e-02 2.2363617e+03 8.5300000e-01 8.300e-05
 1974  404 2b  41 2284.482 3.5216065e-02 2.2363705e+03 8.5300000e-01 8.300e-05
 1975  403 2b  40 2285.473 3.5216065e-02 2.2363718e+03 8.5300000e-01 8.300e-05
 1976  402 2b  39 2286.465 3.7864318e-02 2.2363454e+03 8.5300000e-01 8.300e-05
 1977  401 2b  38 2287.458 3.8714640e-02 2.2363234e+03 8.5300000e-01 8.300e-05
 1978  400 2b  37 2288.451 3.9032698e-02 2.2363133e+03 8.5300000e-01 8.300e-05
 1979  399 2b  36 2289.446 3.8134091e-02 2.2363159e+03 8.5300000e-01 8.300e-05
 1980  398 2b  35 2290.441 3.2962123e-02 2.2363459e+03 8.5300000e-01 8.300e-05
 1981  397 2b  34 2291.437 2.9591177e-02 2.2363592e+03 8.5300000e-01 8.300e-05
 1982  396 2b  33 2292.434 2.4726467e-02 2.2363674e+03 8.5300000e-01 8.300e-05
 1983  395 2b  32 2293.432 2.4886073e-02 2.2363642e+03 8.5300000e-01 8.300e-05
 1984  394 2b  31 2294.430 2.2498786e-02 2.2363519e+03 8.5300000e-01 8.300e-05
 1985  393 2b  30 2295.430 1.8913403e-02 2.2363555e+03 8.5300000e-01 8.300e-05
 1986  392 2b  29 2296.430 1.5328020e-02 2.2363591e+03 8.5300000e-01 8.300e-05
 1987  391 2b  28 2297.431 1.4665847e-02 2.2363386e+03 8.5300000e-01 8.300e-05
 1988  390 2b  27 2298.434 1.5222569e-02 2.2363265e+03 8.5300000e-01 8.300e-05
 1989  389 2b  26 2299.436 1.1973955e-02 2.2363225e+03 8.5300000e-01 8.300e-05
 1990  388 2b  25 2300.440 1.0439788e-02 2.2362960e+03 8.5300000e-01 8.300e-05
 1991  387 2b  24 2301.445 1.0439788e-02 2.2362492e+03 8.5300000e-01 8.300e-05
 1992  386 2b  23 2302.450 1.0424632e-02 2.2361802e+03 8.5300000e-01 8.300e-05
 1993  385 2b  22 2303.456 1.0548329e-02 2.2361158e+03 8.5300000e-01 8.300e-05
 1994  384 2b  21 2304.463 1.1406381e-02 2.2360564e+03 8.5300000e-01 8.300e-05
 1995  383 2b  20 2305.471 1.2448249e-02 2.2360349e+03 8.5300000e-01 8.300e-05
 1996  382 2b  19 2306.480 1.3091192e-02 2.2360358e+03 8.5300000e-01 8.300e-05
 1997  381 2b  18 2307.490 1.4168996e-02 2.2360413e+03 8.5300000e-01 8.300e-05
 1998  380 2b  17 2308.500 1.5127528e-02 2.2360519e+03 8.5300000e-01 8.300e-05
 1999  379 2b  16 2309.512 2.0468403e-02 2.2360600e+03 8.5300000e-01 8.300e-05
 2000  378 2b  15 2310.524 2.6175268e-02 2.2360515e+03 8.5300000e-01 8.300e-05
 2001  377 2b  14 2311.537 3.2737729e-02 2.2360820e+03 8.5300000e-01 8.300e-05
 2002  376 2b  13 2312.551 3.6378706e-02 2.2361156e+03 8.5300000e-01 8.300e-05
 2003  375 2b  12 2313.566 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2004  374 2b  11 2314.581 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2005  373 2b  10 2315.598 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2006  372 2b   9 2316.615 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2007  371 2b   8 2317.633 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2008  370 2b   7 2318.652 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2009  369 2b   6 2319.672 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2010  368 2b   5 2320.693 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2011  367 2b   4 2321.715 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2012  366 2b   3 2322.737 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2013  365 2b   2 2323.761 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2014  364 2b   1 2324.785 0.0000000e+00 2.2356700e+03 8.5300000e-01 1.000e+00
 2015  247 1b 130 2299.554 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2016  246 1b 129 2300.458 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2017  245 1b 128 2301.364 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2018  244 1b 127 2302.270 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2019  243 1b 126 2303.176 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2020  242 1b 125 2304.083 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2021  241 1b 124 2304.991 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2022  240 1b 123 2305.900 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2023  239 1b 122 2306.810 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2024  238 1b 121 2307.720 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2025  237 1b 120 2308.631 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2026  236 1b 119 2309.543 0.0000000e+00 2.3739856e+03 8.7100000e-01 1.000e+00
 2027  235 1b 118 2310.456 6.1527810e-03 2.3740484e+03 8.7100000e-01 8.300e-05
 2028  234 1b 117 2311.369 7.3742630e-03 2.3739957e+03 8.7100000e-01 8.300e-05
 2029  233 1b 116 2312.283 8.7199730e-03 2.3739727e+03 8.7100000e-01 8.300e-05
 2030  232 1b 115 2313.198 9.8369140e-03 2.3738674e+03 8.7100000e-01 8.300e-05
 2031  231 1b 114 2314.113 1.0671825e-02 2.3737834e+03 8.7100000e-01 8.300e-05
 2032  230 1b 113 2315.030 1.2117975e-02 2.3737163e+03 8.7100000e-01 8.300e-05
 2033  229 1b 112 2315.947 1.2829468e-02 2.3736623e+03 8.7100000e-01 8.300e-05
 2034  228 1b 111 2316.864 1.4645074e-02 2.3736245e+03 8.7100000e-01 8.300e-05
 2035  227 1b 110 2317.783 1.6579024e-02 2.3736110e+03 8.7100000e-01 8.300e-05
 2036  226 1b 109 2318.702 2.3238978e-02 2.3736191e+03 8.7100000e-01 8.300e-05
 2037  225 1b 108 2319.622 2.9092655e-02 2.3736134e+03 8.7100000e-01 8.300e-05
 2038  224 1b 107 2320.543 3.4674390e-02 2.3735959e+03 8.7100000e-01 8.300e-05
 2039  223 1b 106 2321.464 3.7594654e-02 2.3735704e+03 8.7100000e-01 8.300e-05
 2040  222 1b 105 2322.387 4.1619614e-02 2.3735588e+03 8.7100000e-01 8.300e-05
 2041  221 1b 104 2323.310 4.0709856e-02 2.3735808e+03 8.7100000e-01 8.300e-05
 2042  220 1b 103 2324.233 4.4002944e-02 2.3736011e+03 8.7100000e-01 8.300e-05
 2043  219 1b 102 2325.158 4.5934399e-02 2.3735924e+03 8.7100000e-01 8.300e-05
 2044  218 1b 101 2326.083 5.1859619e-02 2.3735677e+03 8.7100000e-01 8.300e-05
 2045  217 1b 100 2327.009 5.2732059e-02 2.3735582e+03 8.7100000e-01 8.300e-05
 2046  216 1b  99 2327.936 4.8310890e-02 2.3735787e+03 8.7100000e-01 8.300e-05
 2047  215 1b  98 2328.864 4.8949009e-02 2.3735921e+03 8.7100000e-01 8.300e-05
 2048  214 1b  97 2329.792 4.8809004e-02 2.3735916e+03 8.7100000e-01 8.300e-05
 2049  213 1b  96 2330.721 5.3080716e-02 2.3735766e+03 8.7100000e-01 8.300e-05
 2050  212 1b  95 2331.651 5.2289306e-02 2.3735693e+03 8.7100000e-01 8.300e-05
 2051  211 1b  94 2332.582 5.1888915e-02 2.3735875e+03 8.7100000e-01 8.300e-05
 2052  210 1b  93 2333.513 4.6250700e-02 2.3736233e+03 8.7100000e-01 8.300e-05
 2053  209 1b  92 2334.445 4.4338049e-02 2.3736262e+03 8.7100000e-01 8.300e-05
